Paper_code,Compound_name,CAS,Quantity,Plant_parts,Techniques,Formula,Classification,Activity,Plant_type,Exp_condition,IUPAC
JELcabr2012Lea,spathulenol,6750-60-3,2.6,Leaves,GC and GC/MS,C15H24O,azulenic sesquiterpenol,Antimicrobial,Weed,hydrodistillation,"(1aR,4aR,7S,7aR,7bR)-1,1,7-trimethyl-4-methylidene-1a,2,3,4a,5,6,7a,7b-octahydrocyclopropa[h]azulen-7-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,spathulenol,6750-60-3,2.6,Leaves,GC and GC/MS,C15H24O,azulenic sesquiterpenol,Antimicrobial,Weed,hydrodistillation,"(1aR,4aR,7S,7aR,7bR)-1,1,7-trimethyl-4-methylidene-1a,2,3,4a,5,6,7a,7b-octahydrocyclopropa[h]azulen-7-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,spathulenol,6750-60-3,2.6,Leaves,GC and GC/MS,C15H24O,azulenic sesquiterpenol,Antimicrobial,Weed,hydrodistillation,"(1aR,4aR,7S,7aR,7bR)-1,1,7-trimethyl-4-methylidene-1a,2,3,4a,5,6,7a,7b-octahydrocyclopropa[h]azulen-7-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,spathulenol,6750-60-3,2.6,Leaves,GC and GC/MS,C15H24O,azulenic sesquiterpenol,Antimicrobial,Weed,hydrodistillation,"(1aR,4aR,7S,7aR,7bR)-1,1,7-trimethyl-4-methylidene-1a,2,3,4a,5,6,7a,7b-octahydrocyclopropa[h]azulen-7-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,limonene,138-86-3,0.19,Aerial part,GC and GC/MS,C10H16,monoterpene,"AChE-Inhibitor, Acaricide, Allelochemic, Allergenic, Antiacetylcholinesterase, Antialzheimeran, Antiasthmatic Antibacterial, Anticancer, Antifeedant, Antiflu, Antiinflammatory Antilithic, Antilymphomic, Antimutagenic, Antiobesity Antiseptic, Antispasmodic, Antitumor, Antitumor (Breast) - Antitumor (Pancreas), Antitumor (Prostate), Antiviral Apoptotic, Bronchoprotectant, Cancer-Preventive Candidistat, Chemopreventive, Detoxicant, Enterocontractant Expectorant, Fungiphilic, Fungistat, GST-Inducer, Herbicide Histaminic, Immunomodulator, Insecticide, Insectifuge, Irritant, Lipolytic, Myorelaxant, NO-Genic, Nematicide Ornithine-Decarboxylase-Inhibitor, Ozone-Scavenger, P450-Inducer, Pesticide, Photosensitizer, Sedative, Transdermal",Weed,Hydrodistillation (biological),"1-methyl-4-prop-1-en-2-ylcyclohexene,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,limonene,138-86-3,0.19,Aerial part,GC and GC/MS,C10H16,monoterpene,"AChE-Inhibitor, Acaricide, Allelochemic, Allergenic, Antiacetylcholinesterase, Antialzheimeran, Antiasthmatic Antibacterial, Anticancer, Antifeedant, Antiflu, Antiinflammatory Antilithic, Antilymphomic, Antimutagenic, Antiobesity Antiseptic, Antispasmodic, Antitumor, Antitumor (Breast) - Antitumor (Pancreas), Antitumor (Prostate), Antiviral Apoptotic, Bronchoprotectant, Cancer-Preventive Candidistat, Chemopreventive, Detoxicant, Enterocontractant Expectorant, Fungiphilic, Fungistat, GST-Inducer, Herbicide Histaminic, Immunomodulator, Insecticide, Insectifuge, Irritant, Lipolytic, Myorelaxant, NO-Genic, Nematicide Ornithine-Decarboxylase-Inhibitor, Ozone-Scavenger, P450-Inducer, Pesticide, Photosensitizer, Sedative, Transdermal",Weed,Hydrodistillation (biological),"1-methyl-4-prop-1-en-2-ylcyclohexene,,,,,,,,,,,,,,,,,,,"
JELcama1999Flo,3-octanone,106-68-3,tr,Flower and leaves,GC/FID and GC/MS,C8H16O,NA,NA,Weed,normal,"octan-3-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2004Lea,myrcene,123-35-3,2.1,Leaf,GC/MS,C10H16,monoterpene,flammable,Weed,normal,"7-methyl-3-methylideneocta-1,6-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcama1999Flo,spathulenol,6750-60-3,0.68,Flower and leaves,GC/FID and GC/MS,C15H24O,azulenic sesquiterpenol,Antimicrobial,Weed,normal,"(1aR,4aR,7S,7aR,7bR)-1,1,7-trimethyl-4-methylidene-1a,2,3,4a,5,6,7a,7b-octahydrocyclopropa[h]azulen-7-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-terpinene,99-86-5,0.31,Leaves,GC-FID and GC-MS,C10H16,monoterpene,NA,Weed,seosnal variability (June/2009),"1-methyl-4-propan-2-ylcyclohexa-1,3-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-terpinene,99-86-5,0.31,Leaves,GC-FID and GC-MS,C10H16,monoterpene,NA,Weed,seosnal variability (June/2009),"1-methyl-4-propan-2-ylcyclohexa-1,3-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-terpinene,99-86-5,0.31,Leaves,GC-FID and GC-MS,C10H16,monoterpene,NA,Weed,seosnal variability (June/2009),"1-methyl-4-propan-2-ylcyclohexa-1,3-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-terpinene,99-86-5,0.31,Leaves,GC-FID and GC-MS,C10H16,monoterpene,NA,Weed,seosnal variability (June/2009),"1-methyl-4-propan-2-ylcyclohexa-1,3-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcair2012Lea,beta-elemene,515-13-9,1.03,Leaves,GC/MS,C15H24,sesquiterpene,NA,Weed,normal,"(1S,2S,4R)-1-ethenyl-1-methyl-2,4-bis(prop-1-en-2-yl)cyclohexane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcair2012Lea,humulene oxide,74282-07-8,2.54,Leaves,GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2012Fru,trans-beta-ocimene,NA,0.14,Fruit,GC and GC/MS,C10H16,monoterpene,NA,Weed,normal,"(3E)-3,7-dimethylocta-1,3,6-triene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2012Lea,alpha-cubebene,17699-14-8,1.67,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,shade-dried,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2012Lea,alpha-cubebene,17699-14-8,1.67,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,shade-dried,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2010Lea,eremophilene,10219-75-7,20.64,Leaves,GC/MS,NA,NA,NA,Weed,different collect times(7:00 pm),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcasobe2014Lea,spathulenol,6750-60-3,1,Leaves,GC/MS,C15H24O,azulenic sesquiterpenol,Antimicrobial,Weed,normal,"(1aR,4aR,7S,7aR,7bR)-1,1,7-trimethyl-4-methylidene-1a,2,3,4a,5,6,7a,7b-octahydrocyclopropa[h]azulen-7-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,gamma-elemene,30824-67-0,0.48,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(1S,2S)-1-ethenyl-1-methyl-4-propan-2-ylidene-2-prop-1-en-2-ylcyclohexane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,gamma-elemene,30824-67-0,0.48,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(1S,2S)-1-ethenyl-1-methyl-4-propan-2-ylidene-2-prop-1-en-2-ylcyclohexane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,gamma-elemene,30824-67-0,0.48,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(1S,2S)-1-ethenyl-1-methyl-4-propan-2-ylidene-2-prop-1-en-2-ylcyclohexane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,gamma-elemene,30824-67-0,0.48,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(1S,2S)-1-ethenyl-1-methyl-4-propan-2-ylidene-2-prop-1-en-2-ylcyclohexane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2012Lea,(e)-citral,NA,6.9,Leaves,GC and GC/MS,NA,monoterpene derivative,NA,Weed,shade-dried,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2012Lea,(e)-citral,NA,6.9,Leaves,GC and GC/MS,NA,monoterpene derivative,NA,Weed,shade-dried,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2013Lea,cis-beta-terpineol,7299-41-4,0.79,Leaves,GC and GC/MS,C10H18O,monoterpene alcohol,NA,Weed,Air-dried under shade,"1-methyl-4-prop-1-en-2-ylcyclohexan-1-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2004Lea,"1,8-cineole",470-82-6,14.8,Leaf,GC/MS,C10H18O,monoterpene derivative,NA,Weed,normal,"2,2,4-trimethyl-3-oxabicyclo[2.2.2]octane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,beta-mycrene,NA,1.01,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,beta-mycrene,NA,1.01,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,beta-mycrene,NA,1.01,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,(e)-gamma-bisabolene,NA,0.78,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(4E)-1-methyl-4-(6-methylhept-5-en-2-ylidene)cyclohexene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,(e)-gamma-bisabolene,NA,0.78,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(4E)-1-methyl-4-(6-methylhept-5-en-2-ylidene)cyclohexene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,(e)-gamma-bisabolene,NA,0.78,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(4E)-1-methyl-4-(6-methylhept-5-en-2-ylidene)cyclohexene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,(e)-gamma-bisabolene,NA,0.78,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,hydro-distillation,"(4E)-1-methyl-4-(6-methylhept-5-en-2-ylidene)cyclohexene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcasobe2014Lea,(e)-beta- ocimene,NA,0.8,Leaves,GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,hexanol<1->,NA,0.29,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,hexanol<1->,NA,0.29,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,hexanol<1->,NA,0.29,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,alpha thujene,NA,0.02,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,alpha thujene,NA,0.02,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2004Lea,alpha-phellandrene,99-83-2,0.3,Leaf,GC/MS,C10H16,cyclic monoterpene,pheromone,Weed,normal,"2-methyl-5-propan-2-ylcyclohexa-1,3-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2012Fru,car-2-ene,NA,tr,Fruit,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,mintsulfide,72445-42-2,0.2,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,mintsulfide,72445-42-2,0.2,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2011Lea,mintsulfide,72445-42-2,0.2,Leaves,GC and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcama1999Flo,alpha-terpinene,99-86-5,0.19,Flower and leaves,GC/FID and GC/MS,C10H16,monoterpene,NA,Weed,normal,"1-methyl-4-propan-2-ylcyclohexa-1,3-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-copaene,3856-25-5,0.79,Leaves,GC-FID and GC-MS,C15H24,sesquiterpene,NA,Weed,seosnal variability (June/2009),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-copaene,3856-25-5,0.79,Leaves,GC-FID and GC-MS,C15H24,sesquiterpene,NA,Weed,seosnal variability (June/2009),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-copaene,3856-25-5,0.79,Leaves,GC-FID and GC-MS,C15H24,sesquiterpene,NA,Weed,seosnal variability (June/2009),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,alpha-copaene,3856-25-5,0.79,Leaves,GC-FID and GC-MS,C15H24,sesquiterpene,NA,Weed,seosnal variability (June/2009),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2013Lea,germacrene,NA,1.16,Leaves,GC and GC/MS,C15H28,NA,NA,Weed,Air-dried under shade,"(1E,3S,6S,9R)-3,9-dimethyl-6-propan-2-ylcyclodecene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaeg2012Lea,alpha-terpineol,98-55-5,1.77,Leaves,GC and GC/MS,C10H18O,monoterpene alcohol,pheromone,Weed,Normal,"2-(4-methylcyclohex-3-en-1-yl)propan-2-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,carotola,NA,0.19,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,carotola,NA,0.19,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,delta 3-carene,NA,0.04,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,delta 3-carene,NA,0.04,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,p-cymene,NA,0.02,Aerial part,GC and GC/MS,C10H14,related to monoterpene,"Analgesic, Antiacetylcholinesterase, Antibacillary, Antibacterial, Antiflu, Antirheumatalgic, Antiviral, Flavor, Fungicide, Herbicide, Insectifuge, Irritant, Laxative Pesticide, Sedative, Trichomonicide",Weed,Hydrodistillation (biological),"1-methyl-4-propan-2-ylbenzene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,p-cymene,NA,0.02,Aerial part,GC and GC/MS,C10H14,related to monoterpene,"Analgesic, Antiacetylcholinesterase, Antibacillary, Antibacterial, Antiflu, Antirheumatalgic, Antiviral, Flavor, Fungicide, Herbicide, Insectifuge, Irritant, Laxative Pesticide, Sedative, Trichomonicide",Weed,Hydrodistillation (biological),"1-methyl-4-propan-2-ylbenzene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcacu2004Lea,delta-cadinene,483-76-1,0.9,Leaves,GC-FID and GC/MS,C15H24,bicyclic sesquiterpene,NA,Weed,air-dried,"(1S,8aR)-4,7-dimethyl-1-propan-2-yl-1,2,3,5,6,8a-hexahydronaphthalene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,alpha humulene,NA,3.72,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaal2012Aer,alpha humulene,NA,3.72,Aerial part,GC and GC/MS,NA,NA,NA,Weed,Hydrodistillation (biological),"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,eremophilene,10219-75-7,5.6,Leaves,GC and GC/MS,NA,NA,NA,Weed,hydrodistillation,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,eremophilene,10219-75-7,5.6,Leaves,GC and GC/MS,NA,NA,NA,Weed,hydrodistillation,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,eremophilene,10219-75-7,5.6,Leaves,GC and GC/MS,NA,NA,NA,Weed,hydrodistillation,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,eremophilene,10219-75-7,5.6,Leaves,GC and GC/MS,NA,NA,NA,Weed,hydrodistillation,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcair2012Lea,caryophyllene oxide,1139-30-6,1.78,Leaves,GC/MS,C15H24O,sesquiterpene oxide,"pheromone, Antiedemic, Antifeedant, Antiinflammatory, Antitumor, Calcium-Antagonist, Fungicide MYCOPATH, Insecticide, Pesticide",Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaca1999Flo,zingiberene,495-60-3,2.75,Flower and leaves,GC/FID and GC/MS,C15H24,sesquiterpene,NA,Weed,normal,"(5R)-2-methyl-5-[(2S)-6-methylhept-5-en-2-yl]cyclohexa-1,3-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaca1999Flo,calarene,17334-55-3,0.49,Flower and leaves,GC/FID and GC/MS,NA,NA,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2004Lea,beta-copaene,18252-44-3,0.3,Leaf,GC/MS,C15H24,sesquiterpene,NA,Weed,normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2004Lea,beta-pinene,127-91-3,2.9,Leaf,GC/MS,C10H16,monoterpene,"Allergenic, Antiinflammatory, Antiseptic, Antispasmodic, Candidicide, Flavor, Herbicide, Insectifuge, Irritant, Perfumery Pesticide, Spasmogenic, Transdermal",Weed,normal,"6,6-dimethyl-4-methylidenebicyclo[3.1.1]heptane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2002Lea,germacrene d,23986-74-5,20.5,Leaves,GC and GC/MS,C15H24,sesquiterpene,"pheromone, antimicrobial, insecticide",Weed,hydrodistillation (conventional),"(1E,6E,8S)-1-methyl-5-methylidene-8-propan-2-ylcyclodeca-1,6-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,beta-caryophyllene,87-44-5,24.4,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,Normal,"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,beta-caryophyllene,87-44-5,24.4,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,Normal,"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,beta-caryophyllene,87-44-5,24.4,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,Normal,"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2012Lea,beta-caryophyllene,87-44-5,24.4,Leaves,GC and GC/MS,C15H24,sesquiterpene,NA,Weed,Normal,"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2010Lea,aromadendrene,72747-25-2,3.53,Leaves,GC/MS,C15H24,sesquiterpene,"Cancer preventive, antiseptic",Weed,different collect times(10:00 am),"1,1,7-trimethyl-4-methylidene-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcair2012Lea,sabinene,3387-41-5,2.12,Leaves,GC/MS,C10H16,monoterpene derivative,NA,Weed,normal,"4-methylidene-1-propan-2-ylbicyclo[3.1.0]hexane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcain2012Fru,delta-3- carene,NA,0.54,Fruit,GC and GC/MS,NA,NA,NA,Weed,Normal,"NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcaet2013Aer,3-p-menthene,NA,0.1,Aerial parts,GC and GC/MS,C10H18,NA,NA,Weed,Normal,"4-methyl-1-propan-2-ylcyclohexene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcani2004Lea,beta-caryophyllene,87-44-5,12.7,Leaf,GC/MS,C15H24,sesquiterpene,NA,Weed,normal,"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
JELcabr2010Lea,camphor,76-22-2,0.49,Leaves,GC/MS,C10H16O,monoterpene derivative,"Allelopathic, Analgesic, Anesthetic, Antiacne, Antidiarrheic Antidysenteric, Antiemetic, Antifeedant, Antifibrositic Antineuralgic, Antipruritic, Antiseptic, Antispasmodic, CNS-Stimulant, Cancer-Preventive, Carminative, Convulsant, Cosmetic, Counterirritant, Decongestant, Deliriant, Ecbolic Emetic, Epileptigenic, Expectorant, Fungicide, Herbicide Insect-Repellent, Insectifuge, Irritant, Nematicide, Occuloirritant, P450-2B1-Inhibitor, Pesticide, Respirainhibitor, Respirastimulant Rubefacient, Stimulant, Transdermal, Verrucolytic, Vibriocide",Weed,different collect times(7:00 am),"4,7,7-trimethylbicyclo[2.2.1]heptan-3-one,,,,,,,,,,,,,,,,,,,,,,,"
